OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PCT_RENTER_OCC_UNITS,HCV_PUBLIC_PCT,SHAPE_Length,SHAPE_Area
23445,37035011401,37,035,011401,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,6.21000004,6.21000004,0.279341147088029,0.00338058576444481
23446,37035011601,37,035,011601,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.316319309663714,0.00432914769869229
23447,37173960302,37,173,960302,10,"Asheville-Brevard, NC  ",,,,0.645532640041719,0.0163770358910463
23448,37051000702,37,051,000702,133,"Raleigh-Durham-Cary, NC  ",,,,0.11126433757536,0.000359995016361441
23449,37051002402,37,051,002402,133,"Raleigh-Durham-Cary, NC  ",51,4.69999981,4.69999981,0.109294708318773,0.000468862175797118
23450,37183053111,37,183,053111,133,"Raleigh-Durham-Cary, NC  ",146,31.80999947,31.80999947,0.173256794019278,0.00163092925005685
23451,37183053420,37,183,053420,133,"Raleigh-Durham-Cary, NC  ",,,,0.286910389317206,0.00292988291038764
23452,37051003002,37,051,003002,133,"Raleigh-Durham-Cary, NC  ",,,,0.377337595665174,0.00576882396119434
23453,37013930300,37,013,930300,67,"Greenville, NC    ",32,2.95000005,2.95000005,0.22287967744713,0.00103017095835419
23454,37035011602,37,035,011602,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.406775250104186,0.00508391810519444
23455,37119005831,37,119,005831,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0806089424120526,0.00029127943404561
23456,37119005848,37,119,005848,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.114734702885619,0.000558771075061053
23457,37191000304,37,191,000304,133,"Raleigh-Durham-Cary, NC  ",11,2.03999996,2.03999996,0.405714109051135,0.00699342203217278
23458,37045951000,37,045,951000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",70,11.01000023,11.01000023,0.116477411855487,0.000563975266048948
23459,37051001800,37,051,001800,133,"Raleigh-Durham-Cary, NC  ",25,5.53999996,5.53999996,0.0986069222301167,0.000393608413360436
23460,37051002300,37,051,002300,133,"Raleigh-Durham-Cary, NC  ",66,5.61999989,5.61999989,0.121199544707967,0.000711681626761756
23461,37051002501,37,051,002501,133,"Raleigh-Durham-Cary, NC  ",75,8.68999958,8.68999958,0.131175321242267,0.000762643202077521
23462,37057061803,37,057,061803,66,"Greensboro--Winston-Salem--High Point, NC  ",11,3.74000001,3.74000001,0.311737920564059,0.00393802148554346
23463,37183053519,37,183,053519,133,"Raleigh-Durham-Cary, NC  ",24,2.75,2.75,0.062693035036605,0.000213458059196017
23464,37183053513,37,183,053513,133,"Raleigh-Durham-Cary, NC  ",,,,0.0718163999923543,0.000251843094224538
23465,37183053204,37,183,053204,133,"Raleigh-Durham-Cary, NC  ",37,9.86999989,9.86999989,0.085464905679842,0.000379259241703107
23466,37183053416,37,183,053416,133,"Raleigh-Durham-Cary, NC  ",,,,0.138271642231743,0.000761533765915029
23467,37119006009,37,119,006009,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",22,9.90999985,9.90999985,0.137686866088575,0.000582155273476951
23468,37119005610,37,119,005610,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0738827482607099,0.000234420773489278
23469,37119003017,37,119,003017,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0843200972135913,0.000338732432996507
23470,37119005840,37,119,005840,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0787554629138465,0.00025781537909845
23471,37167931202,37,167,931202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",14,3.28999996,3.28999996,0.276825774864004,0.002523068606866
23472,37049960500,37,049,960500,67,"Greenville, NC    ",138,7.48999977,7.48999977,0.409504535981082,0.00494199359538458
23473,37183053605,37,183,053605,133,"Raleigh-Durham-Cary, NC  ",,,,0.0628126024186175,0.000177943099387116
23474,37183053604,37,183,053604,133,"Raleigh-Durham-Cary, NC  ",,,,0.0825955809880543,0.000326052604830513
23475,37051003102,37,051,003102,133,"Raleigh-Durham-Cary, NC  ",,,,0.211432265661176,0.00157300672194609
23476,37097061304,37,097,061304,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.189105455014663,0.00198319502694404
23477,37119006407,37,119,006407,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0907354599537637,0.000421173289294177
23478,37129011603,37,129,011603,115,"Myrtle Beach-Conway-Georgetown, SC  ",14,1.36000001,1.36000001,0.278511603194814,0.0026063927125085
23479,37119001509,37,119,001509,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",24,5.8499999,5.8499999,0.112614743489116,0.000358631647055023
23480,37119001801,37,119,001801,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",57,13.01000023,13.01000023,0.0603194696947508,0.000193922630439528
23481,37013930400,37,013,930400,67,"Greenville, NC    ",69,6.76000023,6.76000023,0.166476171034948,0.00150204055004056
23482,37031971101,37,031,971101,67,"Greenville, NC    ",,,,0.281144137481997,0.00044157157299508
23483,37119005621,37,119,005621,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.169484190724825,0.00132390896155883
23484,37119005620,37,119,005620,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",33,7.21000004,7.21000004,0.185879118244947,0.00143011993402413
23485,37025040600,37,025,040600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.418227087728099,0.0103987355322544
23486,37183053411,37,183,053411,133,"Raleigh-Durham-Cary, NC  ",103,13.02000046,13.02000046,0.205430158990179,0.00195302300983507
23487,37051003311,37,051,003311,133,"Raleigh-Durham-Cary, NC  ",20,1.55999994,1.55999994,0.0861908659216817,0.000125111539851462
23488,37125950402,37,125,950402,133,"Raleigh-Durham-Cary, NC  ",43,10.53999996,10.53999996,0.726636649998319,0.0172736395183778
23489,37125950802,37,125,950802,133,"Raleigh-Durham-Cary, NC  ",,,,0.314378470584861,0.00294299167023051
23490,37125950701,37,125,950701,133,"Raleigh-Durham-Cary, NC  ",,,,0.132360544365911,0.00110970702349927
23491,37125950301,37,125,950301,133,"Raleigh-Durham-Cary, NC  ",,,,0.710154296091389,0.0215433608511463
23492,37119001608,37,119,001608,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",39,4.80000019,4.80000019,0.0927351414777964,0.000199430498102181
23493,37085070903,37,085,070903,133,"Raleigh-Durham-Cary, NC  ",,,,0.225193820544613,0.00218529867243757
23494,37119001920,37,119,001920,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",46,7.40999985,7.40999985,0.0741155770387787,0.000268485898455031
23495,37183052603,37,183,052603,133,"Raleigh-Durham-Cary, NC  ",,,,0.0963299741141873,0.000309597309654389
23496,37031970403,37,031,970403,67,"Greenville, NC    ",,,,0.229407090119222,0.000264279347349143
23497,37071032506,37,071,032506,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",16,1.88,1.88,0.0887062655952823,0.000385587357844668
23498,37071032703,37,071,032703,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",36,12.11999989,12.11999989,0.0801734328312017,0.000255394173605428
23499,37153970400,37,153,970400,133,"Raleigh-Durham-Cary, NC  ",12,2.94000006,2.94000006,0.208834911968634,0.00193062622788191
23500,37153970500,37,153,970500,133,"Raleigh-Durham-Cary, NC  ",13,2.61999989,2.61999989,0.10998049645839,0.00041391221796303
23501,37025042200,37,025,042200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.16692911104356,0.00134283930400314
23502,37071031101,37,071,031101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.157765190118875,0.000860004126619792
23503,37071030205,37,071,030205,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",15,3.8900001,3.8900001,0.22471633535505,0.00198555197683399
23504,37071030401,37,071,030401,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.27173877043577,0.00371589407208169
23505,37051000800,37,051,000800,133,"Raleigh-Durham-Cary, NC  ",23,2.99000001,2.99000001,0.0727159112447013,0.000254611254006708
23506,37119005306,37,119,005306,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",51,9.55000019,9.55000019,0.0879881679198734,0.000335434572748502
23507,37057061701,37,057,061701,66,"Greensboro--Winston-Salem--High Point, NC  ",,,,0.289152525241439,0.00347870397848591
23508,37057061901,37,057,061901,66,"Greensboro--Winston-Salem--High Point, NC  ",,,,0.451690397597667,0.00575959362784235
23509,37179020202,37,179,020202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.419671506804261,0.00794188343638514
23510,37119005615,37,119,005615,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0839331663075441,0.000297685374831838
23511,37119005612,37,119,005612,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,3.79999995,3.79999995,0.083027339292276,0.00041235114547365
23512,37159051301,37,159,051301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.291509883030175,0.00348641796278022
23513,37159051001,37,159,051001,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.393986732985733,0.00623766691908771
23514,37159051201,37,159,051201,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",15,3.13000011,3.13000011,0.228905350487016,0.00267356997686657
23515,37159051101,37,159,051101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.411248844485235,0.00678979808743704
23516,37159051102,37,159,051102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.325205020856524,0.00337018016649666
23517,37049960600,37,049,960600,67,"Greenville, NC    ",98,10.22000027,10.22000027,0.103171746513472,0.000546219102835191
23518,37119005609,37,119,005609,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0824234766248913,0.000321738208840377
23519,37119005833,37,119,005833,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.106931161457843,0.000489028735976012
23520,37085070901,37,085,070901,133,"Raleigh-Durham-Cary, NC  ",,,,0.132823810741344,0.000660834520374426
23521,37141920401,37,141,920401,115,"Myrtle Beach-Conway-Georgetown, SC  ",50,16.18000031,16.18000031,0.444487250813946,0.00743437413551267
23522,37119001919,37,119,001919,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",29,5.01000023,5.01000023,0.0700515784842881,0.000215675855978945
23523,37119001914,37,119,001914,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",45,6.28999996,6.28999996,0.0954126397228993,0.000360836684599883
23524,37119001918,37,119,001918,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,1.90999997,1.90999997,0.0688694351847028,0.000198702189844719
23525,37037020105,37,037,020105,133,"Raleigh-Durham-Cary, NC  ",12,3.20000005,3.20000005,0.213106263782274,0.00227138505296438
23526,37037020702,37,037,020702,133,"Raleigh-Durham-Cary, NC  ",,,,1.03412130932269,0.0262322877268136
23527,37037020104,37,037,020104,133,"Raleigh-Durham-Cary, NC  ",,,,0.30085986440466,0.00416742709736993
23528,37045950700,37,045,950700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",39,4.05000019,4.05000019,0.316379770544039,0.00351533863388426
23529,37045950200,37,045,950200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.480819423716944,0.00930705625247389
23536,37133000402,37,133,000402,67,"Greenville, NC    ",,,,0.515072653414135,0.003796507830136
23537,37101041002,37,101,041002,133,"Raleigh-Durham-Cary, NC  ",16,1.39999998,1.39999998,0.238144751207273,0.00323662064837982
23538,37101041102,37,101,041102,133,"Raleigh-Durham-Cary, NC  ",37,8.61999989,8.61999989,0.452690189299383,0.00475180644186238
23539,37101041501,37,101,041501,133,"Raleigh-Durham-Cary, NC  ",14,3.05999994,3.05999994,0.586988480494271,0.00975537938300082
23540,37101040302,37,101,040302,133,"Raleigh-Durham-Cary, NC  ",42,5.23000002,5.23000002,0.332614823412928,0.00464188841486401
23541,37119001916,37,119,001916,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",29,6.30000019,6.30000019,0.0874228756793641,0.000363248753751014
23542,37049960200,37,049,960200,67,"Greenville, NC    ",46,5.6500001,5.6500001,1.11581678279844,0.0428904348971081
23543,37183054500,37,183,054500,133,"Raleigh-Durham-Cary, NC  ",111,7.15999985,7.15999985,0.184073800387075,0.00131465577242497
23544,37129011902,37,129,011902,115,"Myrtle Beach-Conway-Georgetown, SC  ",22,1.48000002,1.48000002,0.135873653001455,0.000539662254701396
23545,37129010400,37,129,010400,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.0807156314887097,0.000245525047006309
23546,37183053203,37,183,053203,133,"Raleigh-Durham-Cary, NC  ",,,,0.111768126335152,0.000755088939943968
23554,37035010402,37,035,010402,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",53,3.72000003,3.72000003,0.148470094567566,0.000442052111947644
23555,37035011300,37,035,011300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",21,2.05999994,2.05999994,0.23470448523126,0.00272146215419199
23556,37035010202,37,035,010202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",44,4.88999987,4.88999987,0.306045241763447,0.00387572595501655
23557,37045950601,37,045,950601,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.417217829003547,0.00411021790714009
23558,37051000600,37,051,000600,133,"Raleigh-Durham-Cary, NC  ",21,1.53999996,1.53999996,0.100383726550427,0.000507602901336911
23559,37051003700,37,051,003700,133,"Raleigh-Durham-Cary, NC  ",,,,0.72029841822353,0.0163814642800152
23560,37119005307,37,119,005307,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",52,6.36999989,6.36999989,0.0647891830870017,0.00011350179756202
23561,37051003204,37,051,003204,133,"Raleigh-Durham-Cary, NC  ",55,3.44000006,3.44000006,0.113266039014015,0.00061798336000206
23562,37051003309,37,051,003309,133,"Raleigh-Durham-Cary, NC  ",20,1.72000003,1.72000003,0.106390346186903,0.00044853132708873
23563,37051003305,37,051,003305,133,"Raleigh-Durham-Cary, NC  ",58,4.40999985,4.40999985,0.117587783285177,0.000761345240442453
23564,37119001508,37,119,001508,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",41,4.8499999,4.8499999,0.0952497193169509,0.000572314451851473
23565,37119005613,37,119,005613,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.123401309600557,0.000567139169538427
23571,37153970600,37,153,970600,133,"Raleigh-Durham-Cary, NC  ",85,7.36000013,7.36000013,0.190692265609255,0.0016686015274425
23572,37183053424,37,183,053424,133,"Raleigh-Durham-Cary, NC  ",,,,0.0987402066674725,0.000322482596799631
23573,37183053425,37,183,053425,133,"Raleigh-Durham-Cary, NC  ",,,,0.0645208982201037,0.000204202662642366
23574,37183053423,37,183,053423,133,"Raleigh-Durham-Cary, NC  ",,,,0.0598144261681244,0.000162441943920355
23575,37035010600,37,035,010600,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",157,14.25,14.25,0.144447615578593,0.00101436904403025
23576,37035010502,37,035,010502,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.144325144642997,0.000872261095338182
23577,37035010101,37,035,010101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.470321581234151,0.00730662592249326
23578,37035010102,37,035,010102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.279843516088276,0.00238449828817788
23579,37035011501,37,035,011501,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.562339089406343,0.0091089293952166
23580,37119005829,37,119,005829,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0896408381928628,0.000288897697540458
23581,37119001510,37,119,001510,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",34,6.42999983,6.42999983,0.0653994394155918,0.000182219164781843
23582,37119005308,37,119,005308,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",13,1.98000002,1.98000002,0.0371379536223454,7.73824170061791e-05
23583,37037020402,37,037,020402,133,"Raleigh-Durham-Cary, NC  ",74,9.53999996,9.53999996,0.27108901879479,0.00267260943860105
23584,37037020701,37,037,020701,133,"Raleigh-Durham-Cary, NC  ",,,,0.367603748912827,0.0077556104636564
23585,37037020103,37,037,020103,133,"Raleigh-Durham-Cary, NC  ",,,,0.222924222643879,0.00285146427765398
23586,37035011702,37,035,011702,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.463621168300873,0.00904029702430732
23587,37089930502,37,089,930502,10,"Asheville-Brevard, NC  ",,,,0.337967382876752,0.00332681981162197
23588,37089930501,37,089,930501,10,"Asheville-Brevard, NC  ",16,2.91000009,2.91000009,0.252182042962195,0.00189474340216805
23589,37089931902,37,089,931902,10,"Asheville-Brevard, NC  ",,,,0.491052917567252,0.0060750704881578
23590,37089980100,37,089,980100,10,"Asheville-Brevard, NC  ",,,,0.538117281706059,0.00509410201197387
23591,37089931802,37,089,931802,10,"Asheville-Brevard, NC  ",,,,0.230782629177297,0.00184632373431785
23595,37119005911,37,119,005911,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.222591640303866,0.00250578563894302
23596,37119006214,37,119,006214,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.127859960795458,0.000552149506777541
23597,37119005846,37,119,005846,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.100939457179564,0.00043905736668081
23598,37119005000,37,119,005000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",139,47.27999878,47.27999878,0.043328301107881,9.88525594129474e-05
23599,37119005839,37,119,005839,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0948831332872599,0.000265614355958712
23600,37035010304,37,035,010304,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",38,7.28000021,7.28000021,0.172952223517267,0.000912429642715809
23601,37055970502,37,055,970502,173,"Virginia Beach-Norfolk-Newport News, VA-NC   ",,,,2.89068877661832,0.00818831212913037
23602,37183052704,37,183,052704,133,"Raleigh-Durham-Cary, NC  ",97,5.25,5.25,0.0798302948073781,0.000294617911079481
23603,37153970300,37,153,970300,133,"Raleigh-Durham-Cary, NC  ",12,2.44000006,2.44000006,0.534258152703306,0.0101747149449971
23604,37153970200,37,153,970200,133,"Raleigh-Durham-Cary, NC  ",,,,1.3027820108128,0.0460323850139173
23605,37025041000,37,025,041000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",27,2.38000011,2.38000011,0.125832591915612,0.000838444451130543
23606,37045951300,37,045,951300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,4.5999999,4.5999999,0.547091250638414,0.00545784912615288
23607,37045951200,37,045,951200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",86,9.60999966,9.60999966,0.218816160456701,0.00146216944831296
23608,37045950500,37,045,950500,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",18,2.38000011,2.38000011,0.216393755068235,0.00143806084782441
23611,37051001604,37,051,001604,133,"Raleigh-Durham-Cary, NC  ",44,3.81999993,3.81999993,0.122864147996319,0.000738377786252891
23612,37125950401,37,125,950401,133,"Raleigh-Durham-Cary, NC  ",,,,0.535104366215467,0.015092516903579
23613,37013930502,37,013,930502,67,"Greenville, NC    ",,,,0.396978119173021,0.00499251816472115
23614,37129010502,37,129,010502,115,"Myrtle Beach-Conway-Georgetown, SC  ",46,1.70000005,1.70000005,0.0970568891833703,0.000537132822063434
23615,37051003401,37,051,003401,133,"Raleigh-Durham-Cary, NC  ",,,,0.20062114416787,0.00115678345011322
23616,37051003408,37,051,003408,133,"Raleigh-Durham-Cary, NC  ",,,,0.14117770331851,0.000880957453863825
23617,37051002002,37,051,002002,133,"Raleigh-Durham-Cary, NC  ",37,2.97000003,2.97000003,0.0757111652830953,0.000354854129318442
23618,37025041200,37,025,041200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.345795654891396,0.00508540421837525
23619,37049960800,37,049,960800,67,"Greenville, NC    ",189,20.29999924,20.29999924,0.0633741328851875,0.000212113478717495
23620,37049960900,37,049,960900,67,"Greenville, NC    ",25,3.56999993,3.56999993,0.0773498411746445,0.000256558709383989
23621,37049960700,37,049,960700,67,"Greenville, NC    ",,,,0.0761645277986019,0.000223674838304907
23622,37045950101,37,045,950101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.676004637070837,0.0208506494583046
23623,37045951400,37,045,951400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",24,3.82999992,3.82999992,0.588114242966385,0.0112452013218326
23624,37129010800,37,129,010800,115,"Myrtle Beach-Conway-Georgetown, SC  ",55,9.14000034,9.14000034,0.104591423644597,0.000523927161697117
23625,37183051400,37,183,051400,133,"Raleigh-Durham-Cary, NC  ",,,,0.0842020331468303,0.000288774496206206
